,base,clouds,cod,coord,dt,id,main,name,rain,sys,timezone,weather,wind,visibility
417,stations,{'all': 38},200.0,"{'lon': 146.27, 'lat': -20.07}",1563235938.0,2171722.0,"{'temp': 14.61, 'pressure': 1021.48, 'humidity': 43, 'temp_min': 14.61, 'temp_max': 14.61, 'sea_level': 1021.48, 'grnd_level': 982.63}",Charters Towers,,"{'message': 0.0069, 'country': 'AU', 'sunrise': 1563223795, 'sunset': 1563263488}",36000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.05, 'deg': 135.797}",
418,stations,{'all': 68},200.0,"{'lon': -15.05, 'lat': 13.79}",1563235938.0,2413070.0,"{'temp': 26.21, 'pressure': 1012.05, 'humidity': 66, 'temp_min': 26.21, 'temp_max': 26.21, 'sea_level': 1012.05, 'grnd_level': 1008.42}",Nioro,,"{'message': 0.0099, 'country': 'GM', 'sunrise': 1563259214, 'sunset': 1563305507}",0.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.76, 'deg': 245.547}",
419,stations,{'all': 90},200.0,"{'lon': -91.2, 'lat': 40.33}",1563235938.0,4863349.0,"{'temp': 24.73, 'pressure': 1014, 'humidity': 65, 'temp_min': 23, 'temp_max': 27}",Basco,,"{'type': 1, 'id': 3996, 'message': 0.007, 'country': 'US', 'sunrise': 1563187637, 'sunset': 1563240828}",-18000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.6, 'deg': 150}",16093.0
420,stations,{'all': 40},200.0,"{'lon': 24.78, 'lat': 60.74}",1563235938.0,639406.0,"{'temp': 14.15, 'pressure': 1006, 'humidity': 82, 'temp_min': 13.33, 'temp_max': 15.56}",Riihimaki,,"{'type': 1, 'id': 1332, 'message': 0.0057, 'country': 'FI', 'sunrise': 1563239906, 'sunset': 1563305696}",10800.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.1, 'deg': 120}",10000.0
421,stations,{'all': 1},200.0,"{'lon': -91.92, 'lat': 44.88}",1563235938.0,5262634.0,"{'temp': 28.14, 'pressure': 1008, 'humidity': 69, 'temp_min': 25, 'temp_max': 30.56}",Menomonie,{'1h': 0.51},"{'type': 1, 'id': 4777, 'message': 0.0083, 'country': 'US', 'sunrise': 1563186923, 'sunset': 1563241887}",-18000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]","{'speed': 5.1, 'deg': 180}",16093.0
422,stations,{'all': 13},200.0,"{'lon': 163.07, 'lat': 59.24}",1563235939.0,2122389.0,"{'temp': 18.81, 'pressure': 1008.66, 'humidity': 70, 'temp_min': 18.81, 'temp_max': 18.81, 'sea_level': 1008.66, 'grnd_level': 988.58}",Ossora,,"{'message': 0.0072, 'country': 'RU', 'sunrise': 1563207506, 'sunset': 1563271713}",43200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.09, 'deg': 85.711}",
423,stations,{'all': 99},200.0,"{'lon': -2.24, 'lat': 4.87}",1563235939.0,2303611.0,"{'temp': 24.51, 'pressure': 1013.08, 'humidity': 86, 'temp_min': 24.51, 'temp_max': 24.51, 'sea_level': 1013.08, 'grnd_level': 1010.6}",Axim,,"{'message': 0.005, 'country': 'GH', 'sunrise': 1563257012, 'sunset': 1563301561}",0.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5, 'deg': 227.28}",
424,stations,{'all': 75},200.0,"{'lon': 111.83, 'lat': 2.29}",1563235939.0,1735902.0,"{'temp': 22.86, 'pressure': 1009, 'humidity': 94, 'temp_min': 22.78, 'temp_max': 23}",Sibu,,"{'type': 1, 'id': 9369, 'message': 0.0068, 'country': 'MY', 'sunrise': 1563229877, 'sunset': 1563273938}",28800.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 140}",10000.0
425,stations,{'all': 61},200.0,"{'lon': -40.99, 'lat': -3.73}",1563235939.0,3386449.0,"{'temp': 21.61, 'pressure': 1013.13, 'humidity': 93, 'temp_min': 21.61, 'temp_max': 21.61, 'sea_level': 1013.13, 'grnd_level': 982.02}",Tiangua,{'3h': 2.375},"{'message': 0.0053, 'country': 'BR', 'sunrise': 1563180720, 'sunset': 1563223642}",-10800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.56, 'deg': 244.891}",
426,stations,{'all': 0},200.0,"{'lon': 116.67, 'lat': -31.65}",1563235939.0,2064550.0,"{'temp': 5, 'pressure': 1029, 'humidity': 86, 'temp_min': 5, 'temp_max': 5}",Northam,,"{'type': 1, 'id': 9569, 'message': 0.0058, 'country': 'AU', 'sunrise': 1563232253, 'sunset': 1563269239}",28800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.5, 'deg': 270}",10000.0
427,stations,{'all': 59},200.0,"{'lon': 105.15, 'lat': 9.18}",1563235696.0,1586443.0,"{'temp': 27.41, 'pressure': 1007.02, 'humidity': 78, 'temp_min': 27.41, 'temp_max': 27.41, 'sea_level': 1007.02, 'grnd_level': 1006.79}",Ca Mau,{'3h': 1.75},"{'message': 0.0065, 'country': 'VN', 'sunrise': 1563230820, 'sunset': 1563276202}",25200.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.75, 'deg': 226.046}",
428,stations,{'all': 86},200.0,"{'lon': -55.53, 'lat': -23.27}",1563235940.0,3439189.0,"{'temp': 17.11, 'pressure': 1018.82, 'humidity': 99, 'temp_min': 17.11, 'temp_max': 17.11, 'sea_level': 1018.82, 'grnd_level': 985.14}",Capitan Bado,,"{'message': 0.0054, 'country': 'PY', 'sunrise': 1563186181, 'sunset': 1563225161}",-14400.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.21, 'deg': 178.105}",
429,stations,{'all': 75},200.0,"{'lon': 57.66, 'lat': -20.01}",1563235511.0,934479.0,"{'temp': 21.64, 'pressure': 1026, 'humidity': 60, 'temp_min': 21.11, 'temp_max': 22}",Grand Gaube,,"{'type': 1, 'id': 2061, 'message': 0.0058, 'country': 'MU', 'sunrise': 1563245052, 'sunset': 1563284766}",14400.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.7, 'deg': 140}",10000.0
430,stations,{'all': 0},200.0,"{'lon': 37.18, 'lat': 35.3}",1563235940.0,172515.0,"{'temp': 19.71, 'pressure': 1005.98, 'humidity': 90, 'temp_min': 19.71, 'temp_max': 19.71, 'sea_level': 1005.98, 'grnd_level': 961.49}",Abu Samrah,,"{'message': 0.0058, 'country': 'SY', 'sunrise': 1563244079, 'sunset': 1563295570}",10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.53, 'deg': 245.484}",
431,stations,{'all': 75},200.0,"{'lon': -63.23, 'lat': -17.12}",1563235940.0,3910343.0,"{'temp': 20, 'pressure': 1017, 'humidity': 77, 'temp_min': 20, 'temp_max': 20}",Mineros,,"{'type': 1, 'id': 8661, 'message': 0.0074, 'country': 'BO', 'sunrise': 1563187369, 'sunset': 1563227668}",-14400.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.2, 'deg': 180, 'gust': 11.8}",10000.0
432,stations,{'all': 90},200.0,"{'lon': -9.06, 'lat': 42.77}",1563235649.0,3115824.0,"{'temp': 18.1, 'pressure': 1019, 'humidity': 93, 'temp_min': 15.56, 'temp_max': 21.11}",Muros,,"{'type': 1, 'id': 6434, 'message': 0.0089, 'country': 'ES', 'sunrise': 1563253906, 'sunset': 1563307940}",7200.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 20}",9000.0
433,stations,{'all': 100},200.0,"{'lon': 178.42, 'lat': 69.38}",1563235585.0,2123814.0,"{'temp': 1.41, 'pressure': 1004.13, 'humidity': 97, 'temp_min': 1.41, 'temp_max': 1.41, 'sea_level': 1004.13, 'grnd_level': 1001.89}",Leningradskiy,{'3h': 3.438},"{'message': 0.0065, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",43200.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 1.77, 'deg': 305.602}",
434,stations,{'all': 20},200.0,"{'lon': -51.1, 'lat': 69.22}",1563235523.0,3423146.0,"{'temp': 12, 'pressure': 1011, 'humidity': 46, 'temp_min': 12, 'temp_max': 12}",Ilulissat,,"{'type': 1, 'id': 165, 'message': 0.0073, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",-7200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.1, 'deg': 290}",10000.0
435,stations,{'all': 90},200.0,"{'lon': 144.89, 'lat': -37.81}",1563235941.0,7281807.0,"{'temp': 11.11, 'pressure': 1023, 'humidity': 93, 'temp_min': 9.44, 'temp_max': 12.22}",Seddon,,"{'type': 1, 'id': 9548, 'message': 0.0095, 'country': 'AU', 'sunrise': 1563226355, 'sunset': 1563261591}",36000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 5.1, 'deg': 250}",10000.0
436,stations,{'all': 0},200.0,"{'lon': -151.75, 'lat': -16.48}",1563235616.0,4034551.0,"{'temp': 25.21, 'pressure': 1013.16, 'humidity': 78, 'temp_min': 25.21, 'temp_max': 25.21, 'sea_level': 1013.16, 'grnd_level': 1013.14}",Faanui,,"{'message': 0.0072, 'country': 'PF', 'sunrise': 1563208547, 'sunset': 1563248984}",-36000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.15, 'deg': 132.613}",
437,stations,{'all': 27},200.0,"{'lon': 9.26, 'lat': -1.57}",1563235507.0,2396853.0,"{'temp': 23.51, 'pressure': 1014.48, 'humidity': 87, 'temp_min': 23.51, 'temp_max': 23.51, 'sea_level': 1014.48, 'grnd_level': 1014.29}",Omboue,,"{'message': 0.0069, 'country': 'GA', 'sunrise': 1563254860, 'sunset': 1563298192}",3600.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.9, 'deg': 181.637}",
438,stations,{'all': 1},200.0,"{'lon': -80.59, 'lat': 41.06}",1563235941.0,5173256.0,"{'temp': 28.22, 'pressure': 1018, 'humidity': 48, 'temp_min': 26.11, 'temp_max': 30}",Struthers,,"{'type': 1, 'id': 5396, 'message': 0.0082, 'country': 'US', 'sunrise': 1563184957, 'sunset': 1563238415}",-14400.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.16, 'deg': 153.856}",16093.0
439,stations,{'all': 83},200.0,"{'lon': 126.7, 'lat': 62.1}",1563235829.0,2026861.0,"{'temp': 16.21, 'pressure': 1010.55, 'humidity': 44, 'temp_min': 16.21, 'temp_max': 16.21, 'sea_level': 1010.55, 'grnd_level': 981.83}",Berdigestyakh,,"{'message': 0.0072, 'country': 'RU', 'sunrise': 1563214524, 'sunset': 1563282153}",32400.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.71, 'deg': 317.333}",
440,stations,{'all': 20},200.0,"{'lon': 12.92, 'lat': 18.69}",1563235686.0,2446796.0,"{'temp': 34.41, 'pressure': 1006.33, 'humidity': 24, 'temp_min': 34.41, 'temp_max': 34.41, 'sea_level': 1006.33, 'grnd_level': 957.64}",Bilma,,"{'message': 0.0091, 'country': 'NE', 'sunrise': 1563251990, 'sunset': 1563299306}",3600.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 7.51, 'deg': 186.956}",
441,stations,{'all': 0},200.0,"{'lon': 151.26, 'lat': -27.18}",1563235941.0,2169535.0,"{'temp': 7, 'pressure': 1022, 'humidity': 65, 'temp_min': 7, 'temp_max': 7}",Dalby,,"{'type': 1, 'id': 9497, 'message': 0.0076, 'country': 'AU', 'sunrise': 1563223396, 'sunset': 1563261492}",36000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.6, 'deg': 270}",10000.0
442,stations,{'all': 0},200.0,"{'lon': 44.7, 'lat': 38.23}",1563235942.0,117656.0,"{'temp': 11.71, 'pressure': 1005.95, 'humidity': 57, 'temp_min': 11.71, 'temp_max': 11.71, 'sea_level': 1005.95, 'grnd_level': 756.61}",Ayan,,"{'message': 0.0061, 'country': 'IR', 'sunrise': 1563241810, 'sunset': 1563294230}",16200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.64, 'deg': 294.446}",
443,stations,{'all': 72},200.0,"{'lon': 7.99, 'lat': 59.57}",1563235942.0,3163198.0,"{'temp': 12.22, 'pressure': 1008, 'humidity': 82, 'temp_min': 12.22, 'temp_max': 12.22}",Amot,,"{'type': 3, 'id': 2004729, 'message': 0.0077, 'country': 'NO', 'sunrise': 1563244600, 'sunset': 1563309062}",7200.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.14, 'deg': 297.546}",
444,stations,{'all': 0},200.0,"{'lon': -68.53, 'lat': -31.54}",1563235530.0,3837213.0,"{'temp': 3.91, 'pressure': 1022.99, 'humidity': 64, 'temp_min': 3.91, 'temp_max': 3.91, 'sea_level': 1022.99, 'grnd_level': 806.98}",San Juan,,"{'message': 0.0068, 'country': 'AR', 'sunrise': 1563190297, 'sunset': 1563227285}",-10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.56, 'deg': 20.036}",
445,stations,{'all': 90},200.0,"{'lon': 126.98, 'lat': 37.57}",1563235534.0,1835848.0,"{'temp': 22.91, 'pressure': 1012, 'humidity': 100, 'temp_min': 22, 'temp_max': 24}",Seoul,,"{'type': 1, 'id': 5509, 'message': 0.0075, 'country': 'KR', 'sunrise': 1563222161, 'sunset': 1563274382}",32400.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 1, 'deg': 360}",10000.0
446,stations,{'all': 0},200.0,"{'lon': -70.73, 'lat': -32.75}",1563235942.0,3872255.0,"{'temp': 12.78, 'pressure': 930, 'humidity': 48, 'temp_min': 12.78, 'temp_max': 12.78}",San Felipe,,"{'type': 3, 'id': 2000076, 'message': 0.0059, 'country': 'CL', 'sunrise': 1563190986, 'sunset': 1563227652}",-14400.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.45, 'deg': 90, 'gust': 1.34}",
447,stations,{'all': 0},200.0,"{'lon': 72.87, 'lat': 49.63}",1563235943.0,1526970.0,"{'temp': 9, 'pressure': 1008, 'humidity': 87, 'temp_min': 9, 'temp_max': 9}",Abay,,"{'type': 1, 'id': 8827, 'message': 0.0085, 'country': 'KZ', 'sunrise': 1563232680, 'sunset': 1563289837}",21600.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3, 'deg': 100}",10000.0
448,stations,{'all': 18},200.0,"{'lon': 29.72, 'lat': 11.01}",1563235943.0,373141.0,"{'temp': 23.41, 'pressure': 1011.49, 'humidity': 80, 'temp_min': 23.41, 'temp_max': 23.41, 'sea_level': 1011.49, 'grnd_level': 950.33}",Kaduqli,,"{'message': 0.0057, 'country': 'SD', 'sunrise': 1563248746, 'sunset': 1563294485}",7200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.75, 'deg': 136.825}",
449,stations,{'all': 75},200.0,"{'lon': 18.4, 'lat': 54.79}",1563235943.0,3081752.0,"{'temp': 15.57, 'pressure': 1011, 'humidity': 77, 'temp_min': 14.44, 'temp_max': 16.67}",Wladyslawowo,,"{'type': 1, 'id': 1696, 'message': 0.0062, 'country': 'PL', 'sunrise': 1563244176, 'sunset': 1563304489}",7200.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.1, 'deg': 260}",10000.0
450,stations,{'all': 72},200.0,"{'lon': 101.77, 'lat': 36.62}",1563235574.0,1788852.0,"{'temp': 11.11, 'pressure': 1010.36, 'humidity': 69, 'temp_min': 11.11, 'temp_max': 11.11, 'sea_level': 1010.36, 'grnd_level': 713.64}",Xining,,"{'message': 0.0067, 'country': 'CN', 'sunrise': 1563228367, 'sunset': 1563280278}",28800.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.33, 'deg': 109.372}",
451,stations,{'all': 99},200.0,"{'lon': -8.45, 'lat': 54.63}",1563235943.0,2963295.0,"{'temp': 12.78, 'pressure': 1020, 'humidity': 93, 'temp_min': 12.78, 'temp_max': 12.78}",Killybegs,,"{'type': 3, 'id': 2012815, 'message': 0.013, 'country': 'IE', 'sunrise': 1563250684, 'sunset': 1563310870}",3600.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.77, 'deg': 161.248}",
452,stations,{'all': 0},200.0,"{'lon': -52.33, 'lat': 4.94}",1563235490.0,3382160.0,"{'temp': 26, 'pressure': 1012, 'humidity': 83, 'temp_min': 26, 'temp_max': 26}",Cayenne,,"{'type': 1, 'id': 8669, 'message': 0.0074, 'country': 'GF', 'sunrise': 1563182618, 'sunset': 1563227187}",-10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1, 'deg': 110}",10000.0
453,stations,{'all': 87},200.0,"{'lon': 143.24, 'lat': 64.57}",1563235944.0,2120048.0,"{'temp': 15.11, 'pressure': 1007.06, 'humidity': 47, 'temp_min': 15.11, 'temp_max': 15.11, 'sea_level': 1007.06, 'grnd_level': 899.19}",Ust-Nera,,"{'message': 0.0056, 'country': 'RU', 'sunrise': 1563208435, 'sunset': 1563280302}",36000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.32, 'deg': 21.472}",
454,stations,{'all': 40},200.0,"{'lon': 34.94, 'lat': 31.8}",1563235608.0,6693679.0,"{'temp': 22.85, 'pressure': 1008, 'humidity': 74, 'temp_min': 19.44, 'temp_max': 26}",Gizo,,"{'type': 1, 'id': 6845, 'message': 0.0067, 'country': 'IL', 'sunrise': 1563245123, 'sunset': 1563295602}",10800.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.1, 'deg': 150}",10000.0
455,stations,{'all': 98},200.0,"{'lon': 142.82, 'lat': -4.22}",1563235944.0,2100933.0,"{'temp': 28.11, 'pressure': 1011.84, 'humidity': 73, 'temp_min': 28.11, 'temp_max': 28.11, 'sea_level': 1011.84, 'grnd_level': 1004.5}",Ambunti,,"{'message': 0.0073, 'country': 'PG', 'sunrise': 1563223054, 'sunset': 1563265885}",36000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.08, 'deg': 132.341}",
456,stations,{'all': 18},200.0,"{'lon': -57.76, 'lat': -6.22}",1563235610.0,3397763.0,"{'temp': 25.21, 'pressure': 1011.06, 'humidity': 66, 'temp_min': 25.21, 'temp_max': 25.21, 'sea_level': 1011.06, 'grnd_level': 990.15}",Jacareacanga,,"{'message': 0.0073, 'country': 'BR', 'sunrise': 1563184982, 'sunset': 1563227430}",-10800.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.85, 'deg': 74.916}",
457,stations,{'all': 20},200.0,"{'lon': -59.52, 'lat': 13.22}",1563235501.0,3374083.0,"{'temp': 27.13, 'pressure': 1014, 'humidity': 74, 'temp_min': 26.11, 'temp_max': 28}",Bathsheba,,"{'type': 1, 'id': 8772, 'message': 0.0062, 'country': 'BB', 'sunrise': 1563183530, 'sunset': 1563229727}",-14400.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 9.8, 'deg': 80}",10000.0
458,stations,{'all': 16},200.0,"{'lon': -72.77, 'lat': -8.36}",1563235944.0,3662761.0,"{'temp': 22.71, 'pressure': 1009.82, 'humidity': 89, 'temp_min': 22.71, 'temp_max': 22.71, 'sea_level': 1009.82, 'grnd_level': 982.68}",Vitoria,{'3h': 0.25},"{'message': 0.0077, 'country': 'BR', 'sunrise': 1563188790, 'sunset': 1563230828}",-18000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.93, 'deg': 31.25}",
459,stations,{'all': 75},200.0,"{'lon': -35.46, 'lat': -5.2}",1563235521.0,3386213.0,"{'temp': 25, 'pressure': 1014, 'humidity': 88, 'temp_min': 25, 'temp_max': 25}",Touros,,"{'type': 1, 'id': 8452, 'message': 0.006, 'country': 'BR', 'sunrise': 1563179533, 'sunset': 1563222174}",-10800.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.1, 'deg': 180}",10000.0
460,stations,{'all': 0},200.0,"{'lon': 43.97, 'lat': 26.33}",1563235592.0,107304.0,"{'temp': 31, 'pressure': 1004, 'humidity': 25, 'temp_min': 31, 'temp_max': 31}",Buraydah,,"{'type': 1, 'id': 7411, 'message': 0.0071, 'country': 'SA', 'sunrise': 1563243663, 'sunset': 1563292727}",10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 30}",10000.0
461,stations,{'all': 75},200.0,"{'lon': -115.58, 'lat': 53.65}",1563235658.0,5921525.0,"{'temp': 21.45, 'pressure': 1013, 'humidity': 46, 'temp_min': 21, 'temp_max': 22}",Mackay,,"{'type': 1, 'id': 1012, 'message': 0.0069, 'country': 'CA', 'sunrise': 1563190276, 'sunset': 1563249891}",-21600.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 160}",24140.0
462,stations,{'all': 0},200.0,"{'lon': 153.62, 'lat': -28.65}",1563235585.0,2172880.0,"{'temp': 14.41, 'pressure': 1019, 'humidity': 55, 'temp_min': 9, 'temp_max': 18.33}",Byron Bay,,"{'type': 1, 'id': 9486, 'message': 0.0128, 'country': 'AU', 'sunrise': 1563223007, 'sunset': 1563260747}",36000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.1, 'deg': 320}",10000.0
463,stations,{'all': 97},200.0,"{'lon': -41.67, 'lat': -2.88}",1563235945.0,3396121.0,"{'temp': 23.11, 'pressure': 1012.48, 'humidity': 95, 'temp_min': 23.11, 'temp_max': 23.11, 'sea_level': 1012.48, 'grnd_level': 1008.95}",Luis Correia,{'3h': 1.188},"{'message': 0.0055, 'country': 'BR', 'sunrise': 1563180803, 'sunset': 1563223885}",-10800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.56, 'deg': 49.132}",
464,stations,{'all': 0},200.0,"{'lon': 17.68, 'lat': -14.66}",1563235576.0,3347353.0,"{'temp': 8.51, 'pressure': 1020.41, 'humidity': 33, 'temp_min': 8.51, 'temp_max': 8.51, 'sea_level': 1020.41, 'grnd_level': 857.37}",Menongue,,"{'message': 0.0062, 'country': 'AO', 'sunrise': 1563254096, 'sunset': 1563294914}",3600.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.58, 'deg': 81.218}",
465,stations,{'all': 1},200.0,"{'lon': -111.85, 'lat': 34.56}",1563235945.0,5288261.0,"{'temp': 34.68, 'pressure': 1017, 'humidity': 18, 'temp_min': 31.11, 'temp_max': 37.22}",Camp Verde,,"{'type': 1, 'id': 5810, 'message': 0.0095, 'country': 'US', 'sunrise': 1563193535, 'sunset': 1563244842}",-25200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.1, 'deg': 230, 'gust': 9.3}",16093.0
466,stations,{'all': 10},200.0,"{'lon': -69.87, 'lat': -6.66}",1563235945.0,3664321.0,"{'temp': 23.11, 'pressure': 1010.58, 'humidity': 90, 'temp_min': 23.11, 'temp_max': 23.11, 'sea_level': 1010.58, 'grnd_level': 990.18}",Eirunepe,{'3h': 0.5},"{'message': 0.008, 'country': 'BR', 'sunrise': 1563187931, 'sunset': 1563230295}",-18000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.89, 'deg': 16.989}",
467,stations,{'all': 53},200.0,"{'lon': 26.19, 'lat': 59.1}",1563235562.0,588365.0,"{'temp': 10.51, 'pressure': 1007.64, 'humidity': 90, 'temp_min': 10.51, 'temp_max': 10.51, 'sea_level': 1007.64, 'grnd_level': 1000.77}",Vao,,"{'message': 0.0063, 'country': 'EE', 'sunrise': 1563240470, 'sunset': 1563304455}",10800.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.68, 'deg': 179.533}",
468,stations,{'all': 99},200.0,"{'lon': -100.35, 'lat': 18.62}",1563235946.0,3981460.0,"{'temp': 27.61, 'pressure': 1011.02, 'humidity': 83, 'temp_min': 27.61, 'temp_max': 27.61, 'sea_level': 1011.02, 'grnd_level': 947.11}",Coahuayana,,"{'message': 0.0082, 'country': 'MX', 'sunrise': 1563192767, 'sunset': 1563240089}",-18000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.3, 'deg': 11.65}",
469,stations,{'all': 100},200.0,"{'lon': 122.68, 'lat': 13.32}",1563235946.0,1690438.0,"{'temp': 23.11, 'pressure': 1004.97, 'humidity': 95, 'temp_min': 23.11, 'temp_max': 23.11, 'sea_level': 1004.97, 'grnd_level': 994.37}",San Andres,{'3h': 2.313},"{'message': 0.0057, 'country': 'PH', 'sunrise': 1563226200, 'sunset': 1563272407}",28800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1, 'deg': 55.945}",
470,stations,{'all': 73},200.0,"{'lon': 110.28, 'lat': -7.95}",1563235946.0,1650434.0,"{'temp': 23.41, 'pressure': 1014.56, 'humidity': 80, 'temp_min': 23.41, 'temp_max': 23.41, 'sea_level': 1014.56, 'grnd_level': 1013.91}",Bambanglipuro,,"{'message': 0.005, 'country': 'ID', 'sunrise': 1563231219, 'sunset': 1563273341}",25200.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7, 'deg': 94.416}",
471,stations,{'all': 99},200.0,"{'lon': 48.47, 'lat': 56.76}",1563235946.0,490040.0,"{'temp': 11.41, 'pressure': 1008.37, 'humidity': 93, 'temp_min': 11.41, 'temp_max': 11.41, 'sea_level': 1008.37, 'grnd_level': 991.88}",Sovetskiy,,"{'message': 0.0055, 'country': 'RU', 'sunrise': 1563236190, 'sunset': 1563298040}",10800.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.05, 'deg': 289.924}",
